vertices,celtype,loc_x,loc_y,loc_z,state,tcounter,Temp
2513.0, 1.0, 188.5, 109.4, 125.5, 5.0, 1.0, 0.00000
2514.0, 1.0, 188.4, 131.5, 164.3, 5.0, 1.0, 0.09749
2515.0, 1.0, 185.4, 128.4, 169.2, 5.0, 1.0, 0.26262
2516.0, 1.0, 188.6, 125.2, 165.0, 5.0, 1.0, 0.00000
2517.0, 1.0, 191.9, 112.2, 51.7, 5.0, 1.0, -1.00000
2518.0, 1.0, 192.5, 113.6, 46.0, 5.0, 1.0, 0.00000
2519.0, 1.0, 195.6, 117.0, 50.9, 5.0, 1.0, -1.00000
2520.0, 1.0, 188.8, 119.1, 146.6, 5.0, 1.0, -1.00000
2521.0, 1.0, 172.0, 157.1, 106.6, 5.0, 1.0, 0.00069
2522.0, 1.0, 173.2, 157.1, 104.0, 5.0, 1.0, 0.00000
2523.0, 1.0, 182.5, 171.1, 111.1, 5.0, 1.0, 0.05603
2524.0, 1.0, 192.7, 140.8, 128.9, 5.0, 1.0, -1.00000
2525.0, 1.0, 181.1, 174.7, 105.2, 5.0, 1.0, 0.09678
2526.0, 1.0, 203.0, 139.1, 75.7, 5.0, 1.0, -1.00000
2527.0, 1.0, 197.3, 126.5, 79.6, 5.0, 1.0, 0.03203
2528.0, 1.0, 140.0, 159.1, 197.0, 5.0, 1.0, 0.09090
2529.0, 1.0, 185.6, 106.9, 43.1, 5.0, 1.0, 0.36321
2530.0, 1.0, 198.1, 165.1, 88.5, 5.0, 1.0, 0.04946
2531.0, 1.0, 193.3, 133.6, 136.9, 5.0, 1.0, 0.00000
2532.0, 1.0, 193.7, 128.1, 138.5, 5.0, 1.0, -1.00000
2533.0, 1.0, 172.2, 151.9, 145.0, 5.0, 1.0, 0.00000
2534.0, 1.0, 182.5, 100.8, 98.7, 5.0, 1.0, 0.12865
2535.0, 1.0, 191.0, 111.6, 89.8, 5.0, 1.0, -1.00000
2536.0, 1.0, 192.8, 116.4, 94.8, 5.0, 1.0, -1.00000
2537.0, 1.0, 190.3, 109.6, 96.8, 5.0, 1.0, 0.09316
2538.0, 1.0, 188.3, 168.2, 116.5, 5.0, 1.0, 0.25103
2539.0, 1.0, 187.2, 146.7, 143.2, 5.0, 1.0, 0.01787
2540.0, 1.0, 188.0, 142.4, 138.7, 5.0, 1.0, 0.00000
2541.0, 1.0, 189.1, 136.7, 140.3, 5.0, 1.0, 0.00798
2542.0, 1.0, 191.0, 138.7, 134.5, 5.0, 1.0, -1.00000
2543.0, 1.0, 194.6, 123.0, 93.8, 5.0, 1.0, -1.00000
2544.0, 1.0, 180.4, 114.8, 146.2, 5.0, 1.0, 0.00213
2545.0, 1.0, 185.5, 122.2, 169.6, 5.0, 1.0, 0.00000
2546.0, 1.0, 186.2, 119.8, 164.4, 5.0, 1.0, 0.10783
2547.0, 1.0, 190.4, 127.9, 160.1, 5.0, 1.0, 0.00000
2548.0, 1.0, 189.0, 122.2, 160.2, 5.0, 1.0, 0.02241
2549.0, 1.0, 202.5, 133.8, 71.0, 5.0, 1.0, 0.00000
2550.0, 1.0, 190.8, 124.4, 155.5, 5.0, 1.0, -1.00000
2551.0, 1.0, 197.3, 156.6, 113.5, 5.0, 1.0, 0.00000
2552.0, 1.0, 194.4, 160.9, 116.4, 5.0, 1.0, 0.00000
2553.0, 1.0, 200.3, 161.6, 84.1, 5.0, 1.0, 0.00000
2554.0, 1.0, 190.7, 164.2, 119.1, 5.0, 1.0, 0.06033
2555.0, 1.0, 182.9, 117.3, 168.2, 5.0, 1.0, -1.00000
2556.0, 1.0, 203.0, 154.3, 62.4, 5.0, 1.0, 0.00000
2557.0, 1.0, 197.4, 167.4, 77.2, 5.0, 1.0, 0.00000
2558.0, 1.0, 195.1, 170.7, 81.9, 5.0, 1.0, 0.03733
2559.0, 1.0, 184.4, 105.7, 48.8, 5.0, 1.0, 0.29697
2560.0, 1.0, 188.1, 134.9, 145.8, 5.0, 1.0, 0.00000
2561.0, 1.0, 178.5, 114.2, 149.3, 5.0, 1.0, 0.00000
2562.0, 1.0, 197.7, 123.3, 37.7, 5.0, 1.0, -1.00000
2563.0, 1.0, 195.1, 130.6, 110.4, 5.0, 1.0, 0.03612
2564.0, 1.0, 196.8, 134.5, 115.1, 5.0, 1.0, -1.00000
2565.0, 1.0, 193.7, 129.2, 116.5, 5.0, 1.0, -1.00000
2566.0, 1.0, 167.9, 155.4, 146.4, 5.0, 1.0, 0.00000
2567.0, 1.0, 176.1, 164.7, 95.0, 5.0, 1.0, 0.00000
2568.0, 1.0, 174.6, 160.6, 96.6, 5.0, 1.0, 0.00180
2569.0, 1.0, 180.6, 152.1, 130.9, 5.0, 1.0, 0.00000
2570.0, 1.0, 187.2, 115.7, 117.2, 5.0, 1.0, 0.00991
2571.0, 1.0, 190.8, 169.9, 100.8, 5.0, 1.0, -1.00000
2572.0, 1.0, 198.0, 166.2, 83.4, 5.0, 1.0, 0.04111
2573.0, 1.0, 203.0, 148.3, 78.6, 5.0, 1.0, 0.00000
2574.0, 1.0, 196.0, 138.8, 119.2, 5.0, 1.0, 0.00000
2575.0, 1.0, 175.4, 159.5, 98.3, 5.0, 1.0, 0.00048
2576.0, 1.0, 160.7, 133.2, 198.0, 5.0, 1.0, 0.18049
2577.0, 1.0, 178.6, 114.7, 165.2, 5.0, 1.0, 0.00000
2578.0, 1.0, 179.5, 115.5, 171.6, 5.0, 1.0, 0.18778
2579.0, 1.0, 199.1, 127.6, 72.6, 5.0, 1.0, 0.06215
2580.0, 1.0, 185.9, 136.9, 161.7, 5.0, 1.0, -1.00000
2581.0, 1.0, 181.1, 140.2, 165.3, 5.0, 1.0, 0.20753
2582.0, 1.0, 183.4, 134.1, 167.1, 5.0, 1.0, 0.05982
2583.0, 1.0, 196.1, 124.9, 86.8, 5.0, 1.0, 0.02116
2584.0, 1.0, 181.7, 119.5, 173.8, 5.0, 1.0, -1.00000
2585.0, 1.0, 159.6, 160.0, 175.0, 5.0, 1.0, 0.13082
2586.0, 1.0, 159.9, 156.1, 179.4, 5.0, 1.0, -1.00000
2587.0, 1.0, 184.1, 106.0, 149.0, 5.0, 1.0, 0.05398
2588.0, 1.0, 188.7, 109.3, 46.9, 5.0, 1.0, -1.00000
2589.0, 1.0, 191.9, 165.1, 113.8, 5.0, 1.0, 0.00000
2590.0, 1.0, 199.1, 137.5, 103.0, 5.0, 1.0, 0.00000
2591.0, 1.0, 200.3, 143.3, 101.8, 5.0, 1.0, 0.00000
2592.0, 1.0, 199.2, 141.9, 107.7, 5.0, 1.0, 0.00000
2593.0, 1.0, 201.8, 161.3, 60.0, 5.0, 1.0, 0.00000
2594.0, 1.0, 200.1, 153.7, 104.2, 5.0, 1.0, 0.00000
2595.0, 1.0, 201.3, 155.1, 98.5, 5.0, 1.0, 0.00000
2596.0, 1.0, 199.4, 159.4, 102.3, 5.0, 1.0, 0.00000
2597.0, 1.0, 183.0, 115.3, 143.1, 5.0, 1.0, 0.01058
2598.0, 1.0, 190.0, 133.7, 158.5, 5.0, 1.0, 0.02642
2599.0, 1.0, 201.0, 149.2, 100.3, 5.0, 1.0, 0.00000
2600.0, 1.0, 186.4, 105.7, 91.5, 5.0, 1.0, 0.18859
2601.0, 1.0, 199.9, 128.0, 48.8, 5.0, 1.0, 0.00000
2602.0, 1.0, 187.2, 138.2, 155.9, 5.0, 1.0, 0.16229
2603.0, 1.0, 192.0, 115.2, 100.3, 5.0, 1.0, 0.00000
2604.0, 1.0, 191.1, 131.5, 141.9, 5.0, 1.0, 0.06526
2605.0, 1.0, 197.8, 129.0, 92.6, 5.0, 1.0, 0.00000
2606.0, 1.0, 198.1, 136.1, 109.1, 5.0, 1.0, 0.00000
2607.0, 1.0, 165.2, 132.7, 192.8, 5.0, 1.0, 0.00000
2608.0, 1.0, 165.0, 127.5, 196.1, 5.0, 1.0, 0.00000
2609.0, 1.0, 198.6, 158.1, 108.0, 5.0, 1.0, 0.00000
2610.0, 1.0, 199.0, 152.2, 110.0, 5.0, 1.0, 0.00000
2611.0, 1.0, 194.6, 142.8, 123.3, 5.0, 1.0, 0.00000
2612.0, 1.0, 202.0, 158.9, 66.4, 5.0, 1.0, 0.00000
2613.0, 1.0, 192.3, 112.6, 70.2, 5.0, 1.0, 0.18862
2614.0, 1.0, 160.5, 142.6, 186.7, 5.0, 1.0, 0.07868
2615.0, 1.0, 190.3, 124.6, 118.4, 5.0, 1.0, 0.08577
2616.0, 1.0, 187.6, 121.0, 114.2, 5.0, 1.0, -1.00000
2617.0, 1.0, 175.8, 113.3, 169.2, 5.0, 1.0, -1.00000
2618.0, 1.0, 196.0, 118.5, 45.4, 5.0, 1.0, -1.00000
2619.0, 1.0, 200.0, 147.5, 106.2, 5.0, 1.0, 0.00000
2620.0, 1.0, 195.1, 137.0, 125.1, 5.0, 1.0, 0.00000
2621.0, 1.0, 192.8, 166.9, 103.5, 5.0, 1.0, -1.00000
2622.0, 1.0, 196.8, 164.0, 100.1, 5.0, 1.0, 0.24625
2623.0, 1.0, 198.2, 133.3, 98.0, 5.0, 1.0, 0.00000
2624.0, 1.0, 186.3, 120.5, 120.3, 5.0, 1.0, 0.00000
2625.0, 1.0, 177.9, 176.2, 99.7, 5.0, 1.0, 0.03619
2626.0, 1.0, 178.5, 175.1, 102.8, 5.0, 1.0, 0.09679
2627.0, 1.0, 195.1, 168.8, 87.7, 5.0, 1.0, 0.04827
2628.0, 1.0, 187.0, 139.1, 150.2, 5.0, 1.0, -1.00000
2629.0, 1.0, 186.0, 118.3, 142.6, 5.0, 1.0, 0.00000
2630.0, 1.0, 188.3, 108.6, 67.8, 5.0, 1.0, 0.28211
2631.0, 1.0, 189.4, 109.7, 75.7, 5.0, 1.0, 0.29471
2632.0, 1.0, 196.9, 131.9, 104.2, 5.0, 1.0, 0.00000
2633.0, 1.0, 202.1, 156.3, 92.4, 5.0, 1.0, 0.00000
2634.0, 1.0, 203.6, 140.5, 68.4, 5.0, 1.0, 0.00000
2635.0, 1.0, 196.6, 163.1, 105.8, 5.0, 1.0, 0.25999
2636.0, 1.0, 193.9, 118.5, 88.5, 5.0, 1.0, -1.00000
2637.0, 1.0, 187.0, 140.6, 144.5, 5.0, 1.0, 0.00000
2638.0, 1.0, 195.8, 161.9, 111.2, 5.0, 1.0, -1.00000
2639.0, 1.0, 210.2, 163.0, 40.9, 5.0, 1.0, -1.00000
2640.0, 1.0, 204.7, 162.6, 36.2, 5.0, 1.0, 0.13634
2641.0, 1.0, 187.6, 107.9, 84.3, 5.0, 1.0, 0.23136
2642.0, 1.0, 186.1, 104.4, 97.3, 5.0, 1.0, 0.20088
2643.0, 1.0, 193.0, 160.3, 120.9, 5.0, 1.0, -1.00000
2644.0, 1.0, 164.7, 137.0, 187.0, 5.0, 1.0, -1.00000
2645.0, 1.0, 161.1, 154.9, 170.3, 5.0, 1.0, 0.00000
2646.0, 1.0, 203.5, 134.7, 63.6, 5.0, 1.0, 0.00000
2647.0, 1.0, 204.0, 141.3, 61.0, 5.0, 1.0, 0.00000
2648.0, 1.0, 178.4, 137.0, 170.3, 5.0, 1.0, 0.16619
2649.0, 1.0, 171.8, 136.9, 170.6, 5.0, 1.0, -1.00000
2650.0, 1.0, 152.8, 154.9, 188.9, 5.0, 1.0, -1.00000
2651.0, 1.0, 201.0, 137.0, 87.6, 5.0, 1.0, -1.00000
2652.0, 1.0, 189.5, 106.8, 106.0, 5.0, 1.0, 0.23483
2653.0, 1.0, 203.0, 151.7, 88.3, 5.0, 1.0, 0.00000
2654.0, 1.0, 202.1, 157.2, 85.9, 5.0, 1.0, 0.00000
2655.0, 1.0, 156.4, 149.3, 188.9, 5.0, 1.0, 0.00000
2656.0, 1.0, 195.9, 132.8, 120.9, 5.0, 1.0, -1.00000
2657.0, 1.0, 193.4, 127.7, 122.3, 5.0, 1.0, 0.08901
2658.0, 1.0, 202.0, 150.5, 94.5, 5.0, 1.0, 0.00000
2659.0, 1.0, 176.9, 144.1, 161.3, 5.0, 1.0, 0.01574
2660.0, 1.0, 199.3, 134.8, 92.3, 5.0, 1.0, 0.00000
2661.0, 1.0, 204.0, 149.0, 50.6, 5.0, 1.0, 0.01189
2662.0, 1.0, 186.1, 118.0, 159.7, 5.0, 1.0, 0.05320
2663.0, 1.0, 182.7, 182.0, 91.0, 5.0, 1.0, 0.05804
2664.0, 1.0, 194.2, 120.2, 81.0, 5.0, 1.0, 0.00000
2665.0, 1.0, 191.9, 113.6, 82.6, 5.0, 1.0, -1.00000
2666.0, 1.0, 193.1, 115.8, 75.2, 5.0, 1.0, 0.00000
2667.0, 1.0, 158.9, 148.2, 183.2, 5.0, 1.0, 0.00000
2668.0, 1.0, 204.0, 148.2, 58.2, 5.0, 1.0, -1.00000
2669.0, 1.0, 196.4, 119.6, 40.6, 5.0, 1.0, 0.00000
2670.0, 1.0, 182.1, 125.5, 173.6, 5.0, 1.0, 0.22885
2671.0, 1.0, 203.0, 152.9, 81.9, 5.0, 1.0, 0.00000
2672.0, 1.0, 192.8, 165.9, 108.8, 5.0, 1.0, -1.00000
2673.0, 1.0, 174.5, 140.6, 166.1, 5.0, 1.0, 0.06594
2674.0, 1.0, 175.3, 92.0, 98.7, 5.0, 1.0, 0.00000
2675.0, 1.0, 178.8, 96.4, 97.4, 5.0, 1.0, -1.00000
2676.0, 1.0, 202.0, 158.3, 79.8, 5.0, 1.0, -1.00000
2677.0, 1.0, 180.8, 131.4, 172.3, 5.0, 1.0, 0.00000
2678.0, 1.0, 203.0, 147.3, 84.3, 5.0, 1.0, 0.00000
2679.0, 1.0, 201.2, 159.8, 72.8, 5.0, 1.0, 0.00000
2680.0, 1.0, 198.8, 164.6, 73.1, 5.0, 1.0, -1.00000
2681.0, 1.0, 199.6, 163.1, 78.5, 5.0, 1.0, 0.00000
2682.0, 1.0, 182.3, 149.0, 146.0, 5.0, 1.0, 0.04253
2683.0, 1.0, 185.8, 144.8, 148.6, 5.0, 1.0, -1.00000
2684.0, 1.0, 203.0, 155.0, 55.2, 5.0, 1.0, 0.00000
2685.0, 1.0, 182.6, 141.6, 159.6, 5.0, 1.0, 0.00000
2686.0, 1.0, 184.1, 143.4, 153.9, 5.0, 1.0, 0.14476
2687.0, 1.0, 185.0, 106.3, 55.3, 5.0, 1.0, 0.00000
2688.0, 1.0, 170.0, 157.2, 119.8, 5.0, 1.0, 0.00000
2689.0, 1.0, 201.3, 144.7, 95.9, 5.0, 1.0, 0.00000
2690.0, 1.0, 179.8, 95.2, 109.1, 5.0, 1.0, -1.00000
2691.0, 1.0, 202.1, 162.3, 44.8, 5.0, 1.0, 0.00000
2692.0, 1.0, 169.4, 123.1, 195.4, 5.0, 1.0, 0.00000
2693.0, 1.0, 199.9, 128.5, 65.2, 5.0, 1.0, -1.00000
2694.0, 1.0, 183.3, 99.6, 118.4, 5.0, 1.0, 0.19702
2695.0, 1.0, 200.3, 166.5, 55.2, 5.0, 1.0, 0.00000
2696.0, 1.0, 190.2, 110.5, 57.0, 5.0, 1.0, 0.24136
2697.0, 1.0, 203.0, 143.2, 80.0, 5.0, 1.0, 0.00909
2698.0, 1.0, 200.1, 138.9, 97.0, 5.0, 1.0, 0.00000
2699.0, 1.0, 182.9, 116.8, 163.0, 5.0, 1.0, 0.00000
2700.0, 1.0, 182.7, 116.8, 158.3, 5.0, 1.0, 0.00000
2701.0, 1.0, 174.7, 90.0, 106.6, 5.0, 1.0, -1.00000
2702.0, 1.0, 177.7, 93.9, 103.6, 5.0, 1.0, 0.20955
2703.0, 1.0, 202.0, 146.2, 90.0, 5.0, 1.0, 0.00000
2704.0, 1.0, 181.3, 103.1, 51.7, 5.0, 1.0, 0.00000
2705.0, 1.0, 175.4, 112.5, 154.5, 5.0, 1.0, 0.00984
2706.0, 1.0, 188.3, 108.6, 51.9, 5.0, 1.0, 0.31372
2707.0, 1.0, 201.0, 140.5, 91.2, 5.0, 1.0, 0.00000
2708.0, 1.0, 197.6, 121.0, 55.8, 5.0, 1.0, -1.00000
2709.0, 1.0, 198.1, 122.4, 49.9, 5.0, 1.0, 0.00000
2710.0, 1.0, 199.7, 127.2, 55.0, 5.0, 1.0, -1.00000
2711.0, 1.0, 202.2, 161.8, 51.6, 5.0, 1.0, 0.00000
2712.0, 1.0, 197.8, 123.4, 43.9, 5.0, 1.0, -1.00000
2713.0, 1.0, 184.0, 116.4, 139.1, 5.0, 1.0, 0.00000
2714.0, 1.0, 186.7, 105.8, 33.3, 5.0, 1.0, 0.62853
2715.0, 1.0, 173.6, 152.3, 140.1, 5.0, 1.0, 0.01389
2716.0, 1.0, 160.8, 156.0, 175.5, 5.0, 1.0, -1.00000
2717.0, 1.0, 184.1, 112.9, 131.9, 5.0, 1.0, 0.00000
2718.0, 1.0, 199.0, 125.2, 60.0, 5.0, 1.0, 0.01117
2719.0, 1.0, 201.5, 130.7, 59.2, 5.0, 1.0, 0.00000
2720.0, 1.0, 160.2, 151.3, 178.9, 5.0, 1.0, 0.00000
2721.0, 1.0, 190.8, 105.3, 34.8, 5.0, 1.0, 0.71161
2722.0, 1.0, 186.6, 110.2, 130.1, 5.0, 1.0, 0.08196
2723.0, 1.0, 189.1, 106.5, 101.1, 5.0, 1.0, 0.19107
2724.0, 1.0, 182.2, 107.8, 150.3, 5.0, 1.0, 0.04278
2725.0, 1.0, 187.3, 102.1, 34.7, 5.0, 1.0, 0.70863
2726.0, 1.0, 184.8, 100.7, 34.3, 5.0, 1.0, 1.00000
2727.0, 1.0, 185.9, 179.8, 89.6, 5.0, 1.0, -1.00000
2728.0, 1.0, 160.0, 158.7, 168.7, 5.0, 1.0, 0.00000
2729.0, 1.0, 202.0, 142.1, 85.9, 5.0, 1.0, 0.00000
2730.0, 1.0, 197.6, 123.4, 63.2, 5.0, 1.0, 0.00000
2731.0, 1.0, 160.1, 159.0, 171.6, 5.0, 1.0, 0.00000
2732.0, 1.0, 157.5, 222.2, 66.6, 5.0, 1.0, -1.00000
2733.0, 1.0, 50.3, 141.3, 198.3, 5.0, 1.0, 1.00000
2734.0, 1.0, 56.8, 144.3, 204.8, 5.0, 1.0, 0.55823
2735.0, 1.0, 53.8, 139.3, 203.8, 5.0, 1.0, 0.62423
2736.0, 1.0, 214.9, 152.4, 145.8, 5.0, 1.0, 0.98716
2737.0, 1.0, 213.3, 156.6, 146.8, 5.0, 1.0, 1.00000
2738.0, 1.0, 216.2, 153.2, 142.2, 5.0, 1.0, -1.00000
2739.0, 1.0, 136.0, 223.0, 76.5, 5.0, 1.0, 1.00000
2740.0, 1.0, 144.0, 223.1, 72.8, 5.0, 1.0, -1.00000
2741.0, 1.0, 75.3, 120.0, 229.0, 5.0, 1.0, 0.90549
2742.0, 1.0, 67.0, 116.0, 223.3, 5.0, 1.0, 0.62445
2743.0, 1.0, 69.8, 125.6, 224.0, 5.0, 1.0, -1.00000
2744.0, 1.0, 217.2, 175.1, 106.4, 5.0, 1.0, -1.00000
2745.0, 1.0, 217.7, 171.4, 114.5, 5.0, 1.0, 1.00000
2746.0, 1.0, 214.8, 176.7, 113.4, 5.0, 1.0, 0.97692
2747.0, 1.0, 99.5, 215.0, 128.9, 5.0, 1.0, 0.95231
2748.0, 1.0, 100.0, 220.0, 120.3, 5.0, 1.0, 0.95185
2749.0, 1.0, 104.6, 216.9, 123.5, 5.0, 1.0, 0.98143
2750.0, 1.0, 43.2, 159.8, 179.6, 5.0, 1.0, 0.72245
2751.0, 1.0, 44.0, 151.5, 185.6, 5.0, 1.0, 0.77353
2752.0, 1.0, 35.8, 150.2, 175.9, 5.0, 1.0, 0.42507
2753.0, 1.0, 65.0, 150.3, 207.2, 5.0, 1.0, 0.71093
2754.0, 1.0, 61.2, 141.7, 210.0, 5.0, 1.0, 0.47803
2755.0, 1.0, 46.8, 143.0, 192.5, 5.0, 1.0, -1.00000
2756.0, 1.0, 53.5, 147.6, 199.2, 5.0, 1.0, 0.46731
2757.0, 1.0, 223.2, 162.9, 103.5, 5.0, 1.0, 1.00000
2758.0, 1.0, 222.7, 162.1, 110.4, 5.0, 1.0, 1.00000
2759.0, 1.0, 220.3, 169.0, 108.1, 5.0, 1.0, 1.00000
2760.0, 1.0, 190.2, 207.8, 73.5, 5.0, 1.0, 1.00000
2761.0, 1.0, 184.9, 211.5, 70.6, 5.0, 1.0, 0.97445
2762.0, 1.0, 188.4, 209.7, 65.8, 5.0, 1.0, 1.00000
2763.0, 1.0, 218.3, 154.8, 135.3, 5.0, 1.0, -1.00000
2764.0, 1.0, 218.0, 150.2, 139.0, 5.0, 1.0, 0.99252
2765.0, 1.0, 216.4, 156.0, 139.9, 5.0, 1.0, 1.00000
2766.0, 1.0, 51.9, 153.0, 194.1, 5.0, 1.0, -1.00000
2767.0, 1.0, 37.0, 159.3, 172.2, 5.0, 1.0, -1.00000
2768.0, 1.0, 76.1, 129.3, 227.5, 5.0, 1.0, 0.95167
2769.0, 1.0, 222.9, 135.3, 60.1, 5.0, 1.0, 0.99273
2770.0, 1.0, 223.9, 133.2, 64.3, 5.0, 1.0, 1.00000
2771.0, 1.0, 224.0, 139.5, 63.8, 5.0, 1.0, 1.00000
2772.0, 1.0, 181.6, 187.0, 163.2, 5.0, 1.0, 0.98992
2773.0, 1.0, 171.6, 194.7, 159.6, 5.0, 1.0, 0.98727
2774.0, 1.0, 180.2, 192.8, 154.0, 5.0, 1.0, 1.00000
2775.0, 1.0, 157.7, 222.0, 72.4, 5.0, 1.0, 1.00000
2776.0, 1.0, 161.8, 221.0, 73.2, 5.0, 1.0, 1.00000
2777.0, 1.0, 159.5, 221.0, 77.1, 5.0, 1.0, 1.00000
2778.0, 1.0, 175.3, 177.7, 183.3, 5.0, 1.0, 0.92834
2779.0, 1.0, 160.8, 178.8, 192.7, 5.0, 1.0, 0.96577
2780.0, 1.0, 161.7, 186.0, 181.4, 5.0, 1.0, -1.00000
2781.0, 1.0, 218.0, 123.6, 52.5, 5.0, 1.0, -1.00000
2782.0, 1.0, 218.8, 123.5, 54.5, 5.0, 1.0, 0.98787
2783.0, 1.0, 219.3, 126.3, 53.8, 5.0, 1.0, -1.00000
2784.0, 1.0, 111.1, 196.4, 172.8, 5.0, 1.0, 1.00000
2785.0, 1.0, 102.0, 192.4, 175.2, 5.0, 1.0, -1.00000
2786.0, 1.0, 103.7, 198.3, 164.3, 5.0, 1.0, -1.00000
2787.0, 1.0, 169.1, 171.4, 196.9, 5.0, 1.0, 0.91618
2788.0, 1.0, 156.7, 170.6, 206.3, 5.0, 1.0, 0.91670
2789.0, 1.0, 90.8, 217.8, 127.2, 5.0, 1.0, 0.89326
2790.0, 1.0, 218.0, 128.0, 50.2, 5.0, 1.0, 0.97754
2791.0, 1.0, 42.6, 166.5, 172.8, 5.0, 1.0, 0.51880
2792.0, 1.0, 54.3, 173.8, 177.3, 5.0, 1.0, 0.85483
2793.0, 1.0, 48.6, 165.6, 180.5, 5.0, 1.0, 0.47392
2794.0, 1.0, 224.0, 143.6, 122.1, 5.0, 1.0, 0.99520
2795.0, 1.0, 223.0, 150.7, 122.1, 5.0, 1.0, 0.99426
2796.0, 1.0, 225.0, 147.3, 116.4, 5.0, 1.0, 1.00000
2797.0, 1.0, 111.8, 203.8, 156.9, 5.0, 1.0, 0.98858
2798.0, 1.0, 113.5, 207.7, 147.0, 5.0, 1.0, 1.00000
2799.0, 1.0, 123.3, 207.0, 152.0, 5.0, 1.0, 0.99093
2800.0, 1.0, 225.3, 128.9, 79.2, 5.0, 1.0, -1.00000
2801.0, 1.0, 224.8, 124.7, 82.0, 5.0, 1.0, 1.00000
2802.0, 1.0, 226.0, 128.5, 84.9, 5.0, 1.0, 1.00000
2803.0, 1.0, 185.6, 210.6, 75.6, 5.0, 1.0, 1.00000
2804.0, 1.0, 151.9, 223.0, 70.6, 5.0, 1.0, 1.00000
2805.0, 1.0, 93.5, 198.2, 157.9, 5.0, 1.0, 1.00000
2806.0, 1.0, 95.1, 204.6, 146.7, 5.0, 1.0, 0.96947
2807.0, 1.0, 101.9, 201.7, 155.7, 5.0, 1.0, 1.00000
2808.0, 1.0, 137.2, 185.5, 193.0, 5.0, 1.0, -1.00000
2809.0, 1.0, 149.2, 185.0, 189.8, 5.0, 1.0, -1.00000
2810.0, 1.0, 143.4, 180.1, 199.5, 5.0, 1.0, -1.00000
2811.0, 1.0, 89.2, 210.3, 138.0, 5.0, 1.0, -1.00000
2812.0, 1.0, 97.5, 211.0, 135.8, 5.0, 1.0, 0.95845
2813.0, 1.0, 184.4, 206.6, 107.9, 5.0, 1.0, 1.00000
2814.0, 1.0, 178.1, 210.6, 104.8, 5.0, 1.0, 1.00000
2815.0, 1.0, 185.0, 207.5, 100.3, 5.0, 1.0, -1.00000
2816.0, 1.0, 179.8, 210.6, 98.3, 5.0, 1.0, 0.98360
2817.0, 1.0, 86.0, 200.7, 151.8, 5.0, 1.0, 0.84751
2818.0, 1.0, 214.2, 158.6, 143.1, 5.0, 1.0, -1.00000
2819.0, 1.0, 165.0, 220.4, 71.3, 5.0, 1.0, 1.00000
2820.0, 1.0, 219.3, 123.0, 56.4, 5.0, 1.0, 1.00000
2821.0, 1.0, 220.0, 122.7, 59.2, 5.0, 1.0, -1.00000
2822.0, 1.0, 220.8, 125.2, 58.7, 5.0, 1.0, 1.00000
2823.0, 1.0, 220.0, 125.3, 56.4, 5.0, 1.0, 0.98080
2824.0, 1.0, 112.6, 213.9, 128.1, 5.0, 1.0, 1.00000
2825.0, 1.0, 105.2, 212.1, 132.6, 5.0, 1.0, -1.00000
2826.0, 1.0, 80.7, 125.0, 232.0, 5.0, 1.0, -1.00000
2827.0, 1.0, 222.8, 140.7, 57.7, 5.0, 1.0, 1.00000
2828.0, 1.0, 219.1, 140.4, 49.4, 5.0, 1.0, -1.00000
2829.0, 1.0, 221.8, 136.6, 55.7, 5.0, 1.0, 1.00000
2830.0, 1.0, 224.3, 121.0, 90.0, 5.0, 1.0, 1.00000
2831.0, 1.0, 225.3, 124.7, 91.9, 5.0, 1.0, -1.00000
2832.0, 1.0, 225.0, 124.8, 87.5, 5.0, 1.0, 0.99467
2833.0, 1.0, 226.0, 126.6, 98.6, 5.0, 1.0, 1.00000
2834.0, 1.0, 227.0, 134.9, 99.4, 5.0, 1.0, 1.00000
2835.0, 1.0, 226.5, 130.0, 93.3, 5.0, 1.0, 1.00000
2836.0, 1.0, 172.9, 217.9, 69.3, 5.0, 1.0, 0.98019
2837.0, 1.0, 147.9, 210.3, 140.2, 5.0, 1.0, -1.00000
2838.0, 1.0, 135.8, 210.1, 143.7, 5.0, 1.0, -1.00000
2839.0, 1.0, 139.3, 213.0, 134.8, 5.0, 1.0, 0.99215
2840.0, 1.0, 116.4, 182.3, 199.1, 5.0, 1.0, -1.00000
2841.0, 1.0, 118.1, 188.3, 189.4, 5.0, 1.0, 1.00000
2842.0, 1.0, 126.4, 184.5, 196.7, 5.0, 1.0, 1.00000
2843.0, 1.0, 223.5, 153.8, 117.2, 5.0, 1.0, 1.00000
2844.0, 1.0, 226.5, 133.1, 83.0, 5.0, 1.0, 1.00000
2845.0, 1.0, 108.5, 185.0, 192.1, 5.0, 1.0, 0.97508
2846.0, 1.0, 142.9, 206.7, 151.7, 5.0, 1.0, 0.98994
2847.0, 1.0, 224.9, 136.0, 67.7, 5.0, 1.0, 1.00000
2848.0, 1.0, 220.4, 133.8, 53.1, 5.0, 1.0, 1.00000
2849.0, 1.0, 40.7, 187.0, 150.4, 5.0, 1.0, -1.00000
2850.0, 1.0, 50.9, 195.9, 146.6, 5.0, 1.0, 0.56148
2851.0, 1.0, 50.4, 187.3, 156.7, 5.0, 1.0, 0.59598
2852.0, 1.0, 220.9, 169.7, 101.0, 5.0, 1.0, 0.99192
